country,name,generation,emission,fuel,sigma,generation_el,generation_heat,emissions_heat,emissions_el,emission_factor
GR,Manual Match,MEGALOPOLI IV,ΑΗΣ ΜΕΓΑΛΟΠΟΛΗΣ ΜΟΝΑΔΑ 4  κωδ 1-40,lignite,0.0,9661.0,0.0,0.0,16522.0,1710.1749301314564
GR,Manual Match,MEGALOPOLI V_2GTST,ΑΤΜΟΗΛΕΚΤΡΙΚΟΣ ΣΤΑΘΜΟΣ ΜΕΓΑΛΟΠΟΛΗΣ - ΜΟΝΑΔΑ V,gas,0.0,2841363.0,0.0,0.0,1091419.0,384.11811514403473
GR,Manual Match,MELITI,ΑΤΜΟΗΛΕΚΤΡΙΚΟΣ ΣΤΑΘΜΟΣ ΜΕΛΙΤΗΣ,lignite,0.0,192333.0,0.0,0.0,287852.0,1496.633443038896
GR,Manual Match,PTOLEMAIDA5,ΑΤΜΟΗΛΕΚΤΡΙΚΟΣ ΣΤΑΘΜΟΣ ΠΤΟΛΕΜΑΪΔΑΣ V,lignite,0.0,1310111.0,0.0,0.0,1232581.0,940.821808228463
GR,korinthos,KORINTHOS_POWER,KORINTHOS POWER SA,gas,0.0,1621881.0,0.0,0.0,623099.0,384.18293327315627
GR,protergia,PROTERGIA_CC,PROTERGIA S.A.,gas,0.0,1714137.0,0.0,0.0,660751.0,385.47152298795254
HU,Manual Match,CSP_GT1|CSP_GT2|CSP_ST,Alpiq Csepel II. Erőmű,gas,0.0,452258.860000001,225584.128930584,44845.48876713716,205503.51123286283,454.3935551265096
HU,Manual Match,DG2_gép14|DG2_gép15|DG3_gép7|DG3_gép8,Dunamenti Erőmű Zrt.,gas,0.0,728820.2899999979,0.0,0.0,277378.0,380.58490385881106
HU,Manual Match,GÖNYÜ_gép1,Gönyűi Kombinált Ciklusú Erőmű,gas,0.0,2194282.7724999986,0.0,0.0,786306.0,358.3430585403279
HU,Manual Match,KF_GT,BERT Rt. Kelenföldi Komb.Cikl. Gázt.Hoszolg. Eromu,gas,0.0,263857.85499999975,560381.2048471114,109748.96722748605,118116.03277251395,447.65024248572803
HU,Manual Match,KI_GTST,BERT Rt. Kispesti Komb. Cikl. Gázt. Hoszolg. Eromu,gas,0.0,352942.6825000013,447289.95718695136,72319.15245174401,130433.84754825599,369.56099110584483
HU,Manual Match,Litér_GT,Litéri Gázturbinás Erőmű,oil,0.0,7307.6200000001745,0.0,0.0,5367.0,734.4388460264589
HU,Manual Match,MÁ2_gép3|MÁ2_gép4|MÁ2_gép5,MVM Mátra Energia ZRt. Visontai Erőmű,lignite,0.41966555041000536,2353423.765000005,36914.07056668602,19626.374827780688,2860027.6251722192,1215.2624902095408
HU,Manual Match,Sajó_GT,Sajószögedi Gázturbinás erőmű,oil,0.0,7167.784999998973,0.0,0.0,8203.0,1144.4260674673103
IE,Manual Match,Dublin Bay Gen,Dublin Bay Power Plant,gas,0.0,2111173.3199999975,0.0,0.0,879184.0,416.4433074590015
IE,Manual Match,Huntstown CCGT Unit 2,CCGT HPC2 (Huntstown Power Station Phase II),gas,0.0,1616302.9800000063,0.0,0.0,731093.0,452.32422945851226
IE,Manual Match,Sealrock 3|Sealrock 4,Aughinish Alumina,gas,1.0,970652.794999999,3851852.4950730754,714442.2269525632,411512.77304743684,423.95465728549954
IE,aghada,Aghada Unit 2|Aghada CT1|Aghada CT2|Aghada CT4,Aghada CCGT,gas,0.0,849938.8600000014,0.0,0.0,324124.0,381.3497832067585
IE,cushaling,Cushaling Unit 1|Cushaling Unit 2,Cushaling Power Limited,gas,0.0,6357.3499999999985,0.0,0.0,6675.0,1049.9657876316392
IE,huntstown,Huntstown CCGT Unit 1,Huntstown Power Station,gas,0.0,1552848.6449999816,0.0,0.0,722980.0,465.5830446373018
IE,island,Great Island Unit 4,Great Island Generating Station,gas,0.0,1422721.6700000006,0.0,0.0,626207.0,440.1472285158908
IE,moneypoint,Moneypoint Unit 1|Moneypoint Unit 2|Moneypoint Unit 3,ESB Moneypoint Generating Station,coal,0.0,966785.2799999993,0.0,0.0,1051353.0,1087.4731150230182
IE,poolbeg,Poolbeg A|Poolbeg B,ESB Poolbeg Generating Station,gas,0.0,1370150.419999998,0.0,0.0,703088.0,513.1465784610722
IE,rhode,Rhode Unit 1|Rhode Unit 2,Rhode Generating Station,oil,0.0,12330.254999999992,0.0,0.0,12733.0,1032.6631525463185
IE,tawnaghmore,Tawnaghmore Unit 1|Tawnaghmore Unit 3,Tawnaghmore Generating Station,oil,0.0,8446.799999999997,0.0,0.0,8949.0,1059.4544679641997
IE,tynagh,Tynagh Generator Unit,Tynagh 400MW CCPP,gas,0.0,671412.74,0.0,0.0,316382.0,471.2183447695675
IE,whitegate,Whitegate Unit 1,Whitegate Power Station,gas,0.0,2056698.589999999,0.0,0.0,861766.0,419.0045173318276
IT,Manual Match,UP_AZOTATI_5,MARGHERA AZOTATI,gas,0.0,93492.0,0.0,0.0,46987.0,502.577760664014
IT,Manual Match,UP_BUSSI_1,BUSSI SUL TIRINO,gas,0.0,78073.0,0.0,0.0,36486.0,467.3318560834091
IT,Manual Match,UP_CCGTPRILIA_1,Centrale a ciclo combinato di Aprilia,gas,0.0,1938206.25,0.0,0.0,748986.0,386.43255845449886
IT,Manual Match,UP_CETSERVOLA_1,GEFS - CENTRALE ELETTRICA DI TRIESTE,gas,0.0,67272.0,0.0,0.0,35359.0,525.6124390533952
IT,Manual Match,UP_CHIVASSO_1|UP_CHIVASSO_2,CENTRALE TERMOELETTRICA DI CHIVASSO,gas,0.0,1324627.0,0.0,0.0,499377.0,376.9944293752128
IT,Manual Match,UP_CNTRLDSCND_1|UP_CNTRLDSCND_2,CENTRALE TURBOGAS A CICLO COMBINATO DI SCANDALE,gas,0.0,1900190.0,0.0,0.0,720418.0,379.1294554755051
IT,Manual Match,UP_CNTRLDTRNL_1,Centrale a ciclo combinato di Turano Lodigiano,gas,0.0,1851571.75,0.0,0.0,703922.0,380.1753834276203
IT,Manual Match,UP_CNTRLDTVRL_1,Centrale di Teverola,gas,0.0,523815.0,0.0,0.0,209240.0,399.45400570812217
IT,Manual Match,UP_CNTRLFLVCR_7,Presenzano,gas,0.0,3703714.25,0.0,0.0,1278417.0,345.17160712384873
IT,Manual Match,UP_CTE_DEL_M_2,CENTRALE TERMOELETTRICA DI PONTI SUL MINCIO,gas,0.0,130024.0,0.0,0.0,53167.0,408.90143358149265
IT,Manual Match,UP_CTNUCENORD_2|UP_CTNUCENORD_3,ERG Power,gas,0.0,1619860.5,0.0,0.0,842020.0,519.8101935320974
IT,Manual Match,UP_CTTAMARETE_1,Cte Tamarete,gas,0.0,43371.0,0.0,0.0,20703.0,477.34661409697725
IT,Manual Match,UP_FIUMESANT_3|UP_FIUMESANT_4,Centrale termoelettrica di fiumesanto,coal,0.0,2146754.0,0.0,0.0,2164601.0,1008.3134816564916
IT,Manual Match,UP_LA_CASELL_1|UP_LA_CASELL_2|UP_LA_CASELL_3|UP_LA_CASELL_4,CENTRALE TERMOELETTRICA DI  LA CASELLA,gas,0.0,1903796.0,0.0,0.0,770218.0,404.5696072478354
IT,Manual Match,UP_LEVANTE_3|UP_LEVANTE_5,MARGHERA LEVANTE,gas,0.0,3414456.0,0.0,0.0,1155429.0,338.3932901756532
IT,Manual Match,UP_MONCALIERI_3|UP_MONCALRPW_2,Centrale Termoelettrica di Moncalieri,gas,0.0,2991641.0,1174537.305291238,182200.75580706203,1060754.2441929379,354.57270581361126
IT,Manual Match,UP_MONFALCO_1|UP_MONFALCO_2,Centrale Termoelettrica di Monfalcone,coal,0.0,20.0,0.0,0.0,30.0,1500.0
IT,Manual Match,UP_MONTALTO_1|UP_MONTALTO_2|UP_MONTALTO_3,CENTRALE TERMOELETTRICA DI MONTALTO DI CASTRO,gas,0.0,12529.0,0.0,0.0,12995.0,1037.1937105914278
IT,Manual Match,UP_NAPOLIL_4,Centrale Termoelettrica Napoli,gas,0.0,682532.0,0.0,0.0,274562.0,402.26978368779777
IT,Manual Match,UP_NCTLVRNFRR_1,Centrale Termoelettrica di Livorno Ferraris,gas,0.0,2684871.75,0.0,0.0,1008271.0,375.53786321450923
IT,Manual Match,UP_NPWRBRNDSI_8|UP_NPWRBRNDSI_9|UP_NPWRBRNDSI_10,EniPower S.p.A. - Stabilimento di Brindisi,gas,0.0,5973334.5,0.0,0.0,2339870.0,391.71923152805186
IT,Manual Match,UP_NPWRFRRRRB_8|UP_NPWRFRRRRB_9|UP_NPWRFRRRRB_10,EniPower S.p.A.- Stabilimento di Ferrera Erbognone,gas,0.0,4614515.5,0.0,0.0,2236252.0,484.61252324323107
IT,Manual Match,UP_NPWRMNTOVA_2|UP_NPWRMNTOVA_3,EniPower Mantova,gas,0.03684255972147836,4032766.25,161643.54201865787,29830.82723944941,1701108.1727605506,421.8216646602195
IT,Manual Match,UP_NPWRRVENNA_10|UP_NPWRRVENNA_11,EniPower S.p.A. - Stabilimento di Ravenna,gas,0.8967385666532924,3660648.25,86574.54854232,16318.659797687984,1577154.340202312,430.8401770648988
IT,Manual Match,UP_NRGAMOLISE_1,Centrale a ciclo combinato di Termoli,gas,0.0,1058944.0,0.0,0.0,407688.0,384.9948628067207
IT,Manual Match,UP_PIETRAFIT_5,CENTRALE TERMOELETTRICA DI PIETRAFITTA,gas,0.0,717973.0,0.0,0.0,297825.0,414.8136489812291
IT,Manual Match,UP_PORTO_COR_3|UP_PORTO_COR_4,CENTRALE TERMOELETTRICA DI  PORTO CORSINI,gas,0.0,1181227.75,0.0,0.0,478275.0,404.8965155110858
IT,Manual Match,UP_PRIOLO_C_1|UP_PRIOLO_C_2,CENTRALE TERMOELETTRICA DI PRIOLO GARGALLO,gas,0.0,670032.0,0.0,0.0,302042.0,450.7874250782052
IT,Manual Match,UP_RATINO_1,Centrale Termoelettrica di San Severo,gas,0.0,2092266.25,0.0,0.0,776641.0,371.1960655103049
IT,Manual Match,UP_S.F._DEL_1|UP_S.F._DEL_2|UP_S.F._DEL_5|UP_S.F._DEL_6,CENTRALE TERMOELETTRICA DI SAN FILIPPO DEL MELA,oil,0.0,472260.0,0.0,0.0,427593.0,905.4186253335027
IT,Manual Match,UP_SBARBARA_3,CENTRALE TERMOELETTRICA DI SANTA BARBARA,gas,0.0,1318771.75,0.0,0.0,521576.0,395.50134433801753
IT,Manual Match,UP_SCTNPWPFRR_2|UP_SCTNPWPFRR_3,Società EniPower - Stabilimento di Ferrara,gas,0.0,3147558.0,36910.08544979884,6575.326793045503,1281645.6732069545,407.187309402068
IT,Manual Match,UP_SMRICRICHI_1,Simeri Crichi,gas,0.0,2783348.0,0.0,0.0,1043810.0,375.01958073514345
IT,Manual Match,UP_SPARANISE_1|UP_SPARANISE_2,Calenia Energia,gas,0.0,1876398.25,0.0,0.0,742765.0,395.8461376735989
IT,Manual Match,UP_SRGNPGLCNT_1,Centrale a ciclo combinato di Modugno,gas,0.0,1397054.0,0.0,0.0,545353.0,390.35928460889846
IT,Manual Match,UP_TAVAZZANO_1|UP_TAVAZZANO_5|UP_TAVAZZANO_C_6,Centrale di Tavazzano e Montanaso,gas,0.0,3682210.75,0.0,0.0,1376166.0,373.73363270964325
IT,Manual Match,UP_TERMINI_I_4|UP_TERMINI_I_6,CENTRALE TERMOELETTRICA DI TERMINI IMERESE,gas,0.0,2005345.5,0.0,0.0,849466.0,423.6008209059237
IT,Manual Match,UP_TORINONORD_1,Centrale termoelettrica Torino Nord,gas,0.0,1474498.5,824875.9133324142,125567.92414564252,513046.07585435745,347.9461497277599
IT,Manual Match,UP_TORREVALN_2|UP_TORREVALN_3|UP_TORREVALN_4,CENTRALE TERMOELETTRICA DI TORREVALDALIGA NORD,coal,0.0,338756.0,0.0,0.0,274990.0,811.7642196743378
IT,Manual Match,UP_TRRVLDLIGA_5|UP_TRRVLDLIGA_6,Centrale Termoelettrica Torrevaldaliga,gas,0.0,531876.0,0.0,0.0,236440.0,444.53970474321085
IT,Manual Match,UP_VADOTERM_5,Centrale Termoelettrica Vado Ligure,gas,0.0,1070982.0,0.0,0.0,422490.0,394.48842277461245
IT,altomonte,UP_ALTOMONTE_1,Altomonte,gas,0.0,1788889.25,0.0,0.0,698420.0,390.4210392007219
IT,candela,UP_CANDELA_1,Candela,gas,0.0,316606.0,29193.139319583377,4963.885315830197,123050.1146841698,388.6537674086082
IT,cassano,UP_CASSANO_3|UP_CASSANO_2,CENTRALE TERMOELETTRICA DI CASSANO D'ADDA,gas,0.0,690217.0,18307.94551127361,3163.537186254589,272609.4628137454,394.9619653148871
IT,gissi,UP_GISSI_1|UP_GISSI_2,CENTRALE DI GISSI,gas,0.0,1772836.0,0.0,0.0,664546.0,374.8491118185777
IT,larino,UP_LARINO_TG_1|UP_LARINO_TG_2,CENTRALE TERMOELETTRICA DI LARINO,gas,0.0,12112.0,0.0,0.0,9360.0,772.787318361955
IT,leini,UP_LEINI_1,Centrale Termoelettrica Leinì,gas,0.0,1089969.5,56689.00309733052,9414.180152552135,413732.81984744786,379.58201568708836
IT,ostiglia,UP_OSTIGLIA_12|UP_OSTIGLIA_3,Centrale Termoelettrica di Ostiglia,gas,0.0,1930135.0,0.0,0.0,748075.0,387.5765166685232
IT,piacenza,UP_PIACENZA_4,CENTRALE TERMOELETTRICA DI PIACENZA LEVANTE,gas,0.0,628867.0,7716.946130215451,1312.4969184106806,244474.50308158933,388.7539067586458
IT,rizziconi,UP_RIZZICONI_1|UP_RIZZICONI_2,Rizziconi Energia,gas,0.0,1555194.0,0.0,0.0,614231.0,394.95458444412725
IT,roselectra,UP_ROSELECTRA_1,Centrale Termoelettrica Roselectra,gas,0.0,2317442.0,2670.3801858223555,427.9481632458212,848885.0518367542,366.3026094447042
IT,rossano,UP_ROSSANO_T_1|UP_ROSSANO_T_3,CENTRALE TERMOELETTRICA DI ROSSANO,gas,0.0,9174.0,0.0,0.0,6985.0,761.3908872901678
IT,sermide,UP_SERMIDE_3|UP_SERMIDE_4,CENTRALE TERMOELETTRICA SERMIDE,gas,0.0,1245272.0,0.0,0.0,481821.0,386.92028729466335
IT,sulcis,UP_SULCIS_CEN_2|UP_SULCIS_CE_3,CENTRALE TERMOELETTRICA DI SULCIS,coal,0.0,1021796.0,0.0,0.0,1122011.0,1098.0773070162734
IT,torviscosa,UP_TORVISCOSA_1,TORVISCOSA,gas,1.0,1861723.75,189379.44667617,30777.332085312606,691568.6679146874,371.4668558719775
IT,trapani,UP_TRAPANI_C_1|UP_TRAPANI_C_2,Centrale Turbogas di Trapani,gas,0.0,33480.0,0.0,0.0,24238.0,723.9545997610513
IT,turbigo,UP_TURBIGO_3|UP_TURBIGO_4,TURBIGO,gas,0.0,2144163.0,0.0,0.0,862829.0,402.40830571183255
IT,voghera,UP_VOGHERA_1,VOGHERA ENERGIA S.p.A.,gas,0.0,2190990.0,0.0,0.0,812080.0,370.6452334332881
LT,Manual Match,LE TG-7|LE TG-8|LE TG-9,Lietuvos elektrinė,gas,0.0,535792.75,61738.75417049291,9954.449119215502,197459.5508807845,368.5371832313604
LV,Manual Match,"Block-1, Gas Turbine, RTEC2|Block-1, Steam Turbine, RTEC2|Block-2, Gas Turbine, RTEC2|Block-2, Steam Turbine, RTEC2",Installation 7,gas,0.0,1350872.0,799545.4908988016,119902.42360034616,463042.57639965386,342.7730950080051
NL,Manual Match,Amer 9,RWE Amercentrale,coal,0.0,1362492.1199999957,903414.1022065112,83567.02612311814,288073.9738768819,211.4316623547759
NL,Manual Match,Claus C,Energie Productie Clauscentrale,gas,0.0,3661393.6299999743,0.0,0.0,1333286.0,364.1471348711582
NL,Manual Match,Diemen 33|Diemen 34,Vattenfall Centrale Diemen,gas,0.0,2668282.5,1075933.8371502191,158556.18660001326,898775.8133999867,336.83682795955326
NL,Manual Match,EDH,Uniper Centrale De Constant Rebecqueplein,gas,0.0,279928.9599999994,288378.57654806064,42790.321642729934,94940.67835727007,339.1599009879873
NL,Manual Match,Eems 7|Eems 6|Eems 5|Eems 4|Eems 3|Eems 20,ENGIE Eemscentrale,gas,0.0,2548962.6500000185,0.0,0.0,979219.0,384.16373029239674
NL,Manual Match,Eemshaven 10|Eemshaven 20|Eemshaven 30,RWE Eemshaven Magnum B.V.,gas,0.0,1151215.5900000012,0.0,0.0,437223.0,379.7924592039268
NL,Manual Match,Eemshaven A|Eemshaven B,RWE Eemshaven Centrale,coal,0.0,4741943.089999966,0.0,0.0,2515538.0,530.4867545342089
NL,Manual Match,FLEVO 4|FLEVO 5,ENGIE Maximacentrale,gas,0.0,3270922.3300000047,0.0,0.0,1167327.0,356.88007302820864
NL,Manual Match,Maasstroom Energie,EP NL Rijnmond 2 B.V.,gas,0.0,1067805.9424999943,0.0,0.0,394430.0,369.3835970574795
NL,Manual Match,Maasvlakte 3,Uniper Centrale Maasvlakte,coal,1.0,3178270.25,38318.83003933492,12211.31978312503,2315064.680216875,728.4039738964536
NL,Manual Match,NLROTTETH__1,Power Plant Rotterdam B.V.,coal,0.0,1069119.7099999986,0.0,0.0,898136.0,840.0705660921743
NL,Manual Match,RoCa 3,Uniper Centrale RoCa,gas,0.0,246058.63999999905,219900.34842347488,78600.1980078349,201028.8019921651,816.9955015282774
NL,Manual Match,Sloecentrale 10|Sloecentrale 20,EP NL Sloe Centrale B.V.,gas,0.0,2826246.809999994,0.0,0.0,1026553.0,363.22128568806846
NL,Manual Match,Velsen 24|Velsen 25,Vattenfall Power Velsen,gas,0.0,2110676.75,0.0,0.0,4068898.0,1927.769375391092
NL,enecogen,ENECOGEN-U10,Enecogen,gas,0.0,3644764.5300000045,0.0,0.0,1277185.0,350.4163271694258
NL,hemweg,Hemweg 9,Vattenfall Centrale Hemweg,gas,0.0,1342537.75,0.0,0.0,476839.0,355.1773497616734
NL,merwedekanaal,Merwedekanaal 12,Eneco Centrale Merwedekanaal,gas,0.0,255629.60999999952,100948.08019925939,17323.14322179358,100267.85677820642,392.2388207618304
NL,moerdijk,Moerdijk 1|Moerdijk 2,WKC Moerdijk,gas,0.0,863962.4300000037,0.0,0.0,320434.0,370.8888128387697
NL,rijnmond,Rijnmond REC-A|Rijnmond REC-B|Rijnmond REC-X,EP NL Rijnmond 1 B.V.,gas,0.0,673701.7299999996,0.0,0.0,261571.0,388.25935625844414
PL,Manual Match,Jaworzno 2 JWCD B7,TAURON Wytwarzanie S.A. o. Nowe Jaworzno w Jaworzn,coal,0.0,3160581.025,0.0,0.0,2683833.0,849.158106933835
PL,Manual Match,Jaworzno 3 B3|Jaworzno 3 B1|Jaworzno 3 B2|Jaworzno 3 B4|Jaworzno 3 B5|Jaworzno 3 B6,TAURON Wytwarzanie SA O. Elektrownia Jaworzno III,coal,0.40589624397764357,1116195.4999999995,70147.41526255211,32041.38571130412,1165364.6142886959,1044.0506293823048
PL,Manual Match,Katowice B1,Zakład Wytwarzania Katowice,coal,0.0,387876.11999999784,544599.6311143142,183490.68744031817,298711.3125596818,770.120399677308
PL,Manual Match,Kozienice 1 B2|Kozienice 1 B6|Kozienice 1 B1|Kozienice 1 B3|Kozienice 1 B4|Kozienice 1 B5|Kozienice 1 B7|Kozienice 1 B8|Kozienice 2 B10|Kozienice 2 B09|Kozienice 2 B11,ELEKTROWNIA KOZIENICE|Elektrownia Kozienice - blok energetyczny 11|Elektrownia Kozienice - kotłownia rozruchowa,coal,0.0,13510872.387499977,111542.19103503981,32934.08946586796,9118256.910534132,674.8829127399786
PL,Manual Match,Kraków Leg B1|Kraków Leg B2|Kraków Leg B3|Kraków Leg B4,PGE Energia Ciepła S.A. Oddział nr 1 w Krakowie,coal,0.0,993344.8475000019,1762524.3806268817,601039.5318192133,774265.4681807867,779.4528457357154
PL,Manual Match,Lagisza B10,TAURON Wytwarzanie SA O. Elek. Łagisza w Będzinie,coal,0.0,1632320.8499999924,371061.13053609856,133246.87552527763,1339797.1244747224,820.7927531371841
PL,Manual Match,Lódz-4 B03,Elektrociepłownia Zakład EC-4 Veolia Energia Łódź,coal,0.030777056693510288,246019.6700000022,1649575.9141907566,441500.1945236462,150504.8054763538,611.75923647224
PL,Manual Match,Ostroleka B B03|Ostroleka B B01|Ostroleka B B02,Energa ELEKTROWNIE OSTROŁĘKA SA,coal,0.0,1023715.5450000025,294354.55497339345,117401.20201412491,933260.797985875,911.6407409695754
PL,Manual Match,Siersza B1|Siersza B2,TAURON Wytw. SA O. Elektrownia Siersza w Trzebini,coal,0.0,353483.43999999564,20146.668678920607,10162.537110969211,407558.4628890308,1152.977528138336
PL,chorzow,Chorzów B1|Chorzów B2,CEZ Chorzów S.A.,coal,0.015584141111920916,568759.8774999867,644078.6786036581,203048.14873669253,409836.8512633075,720.5797516251788
PL,laziska,Laziska 3 B09|Laziska 3 B10|Laziska 3 B11|Laziska 3 B12,TAURON Wytwarzanie SA O. Elektrownia Łaziska,coal,0.23299842834386897,1722952.2900000056,115824.81020776668,51443.08220581348,1749123.9177941866,1015.1899898482859
PL,opole,Opole B1|Opole B2|Opole B3|Opole B4|Opole B5|Opole B6,PGE GiEK S.A. Oddział Elektrownia Opole,coal,0.0,8304647.55999996,53788.40748880072,20522.153823034405,7242314.846176965,872.0797353352103
PL,siekierki,Siekierki B07|Siekierki B08|Siekierki B09|Siekierki B10,ELEKTROCIEPŁOWNIA SIEKIERKI,coal,0.0,1635359.8175000024,4806291.612328652,1593047.6316135747,1238950.3683864253,757.6010827271188
PL,skawina,Skawina Tg3|Skawina Tg5|Skawina Tg6,CEZ SKAWINA S.A.,coal,0.008133418649826538,515913.36999999895,623973.423974737,250875.0338185537,474121.96618144633,918.9953076452492
PL,zeran,EC Zeran BGP,ELEKTROCIEPŁOWNIA ŻERAŃ,gas,0.0,2408215.479999995,3860805.253342991,812413.7442151284,1158288.2557848715,480.9736775651297
PT,Manual Match,Pego C.C. - G3|Pego C.C. - G4,Central de Ciclo Combinado do Pego,gas,0.0,1432661.4999999942,0.0,0.0,530062.0,369.9841169738994
PT,Manual Match,T.Outeiro C.C. - G1|T.Outeiro C.C. - G2|T.Outeiro C.C. - G3,Central de Ciclo Combinado da Tapada do Outeiro,gas,0.0,701351.9999999626,0.0,0.0,271910.0,387.6940537704526
PT,lares,Lares - G1|Lares - G2,Central Termoeléctrica de Lares,gas,0.0,807514.9999999988,0.0,0.0,331763.0,410.8443805997418
PT,ribatejo,Ribatejo - G1|Ribatejo - G2|Ribatejo - G3,Central Termoelétrica do Ribatejo,gas,0.0,383069.1999999974,0.0,0.0,159677.0,416.8359137200304
RO,Manual Match,BucurestiSud_BUCS3_CA|BucurestiSud_BUCS4_CA,SC Electr.centrt.Bucuresti-CET Bucuresti Sud,gas,0.0,486452.5999999858,1620951.0847038135,372286.80574735976,255370.19425264024,524.9641881915067
RO,Manual Match,BucurestiVest_BUCV3+4_CA,CTE Bucuresti Vest,gas,0.0,606272.4300000032,723554.723984027,129133.02081462162,247317.97918537838,407.9320895152317
RO,Manual Match,CCCCBrazi_BraziST_CA,Centrala de Cogenerare cu Ciclu Combinat- Brazi,gas,0.0,4970324.859999996,0.0,0.0,1785230.0,359.17772988383734
RO,Manual Match,CETBrazi__BRAZ5_CA|CETBrazi__BRAZ6_CA,TERMO PLOIESTI SRL,gas,0.0,86874.96999999993,480791.6853345797,143446.347518295,59244.65248170501,681.9530698163701
RO,Manual Match,CTE_Rovinari_ROVI4_CA|CTE_Rovinari_ROVI5_CA|CTE_Rovinari_ROVI6_CA,SC C.E. OLTENIA SA - SUC. ELECTROCENTRALE ROVINARI,lignite,0.0,3051866.7000000067,0.0,0.0,2686643.0,880.3277679198748
RO,Manual Match,CetCraiova2_CRAI1_CA|CetCraiova2_CRAI2_CA,SOCIETATEA ELECTROCENTRALE CRAIOVA SA,lignite,0.0,609267.6999999982,434582.2743649088,219902.37801865334,704673.6219813466,1156.5911371657298
RO,Manual Match,CteTurceni_TURC4_CA|CteTurceni_TURC5_CA|CteTurceni_TURC7_CA,S Complexul Energetic Oltenia SA-SE Turceni,lignite,0.0,1576549.2000000016,0.0,0.0,1585530.0,1005.6964920599994
RO,Manual Match,Isalnita_ISAL7_CA,S Complexul Energetic Oltenia SA -  SE Isalnita,lignite,0.0,280120.49999999977,0.0,0.0,262298.0,936.3755955026505
RO,iernut,Iernut_IERN5_CA|Iernut_IERN4_CA,S.N.G.N. Romgaz S.A.  - SPEE Iernut - CTE Iernut,gas,0.0,817936.7900000011,0.0,0.0,500230.0,611.5753761363385
RO,paroseni,CET_Paroseni_CA,ELECTROCENTRALE PAROSENI,coal,0.0,110467.23250000097,0.0,0.0,163854.0,1483.2814789670642
SE,Manual Match,Halmstadverket G12,Halmstadsverket,oil,0.0,911.18,0.0,0.0,1390.0,1525.4944138370026
SE,Manual Match,Karlshamn G1|Karlshamn G2|Karlshamn G3,Karlshamnsverket|Karlshamnsverket,oil,0.0,92219.10999999901,0.0,0.0,55094.0,597.4249805707362
SE,Manual Match,Rya KVV,Rya Kraftvärmeverk,gas,0.0,197744.61000002464,166915.95267004822,18186.962677442385,49248.03732255762,249.04869630859463
SI,sostanj,TE Šoštanj 5|TE Šoštanj 6,Termoelektrarna Šoštanj d.o.o.,lignite,0.04355132186185565,3069937.8124999935,301027.8563666033,127079.90663476514,2962250.093365235,964.9218564961537
SK,Manual Match,Malženice TG1,"SPP Kompresorová stanica, Trakovice",gas,0.0,1180832.4500000917,0.0,0.0,427474.0,362.01071540671734
SK,Manual Match,PPC Bratislava TG1,PPC Energy,gas,0.0,489.59,222266.69020430726,129493.03167369949,651.9683263005136,1331.6618523673146
SK,Manual Match,Vojany TG5|Vojany TG6,"Slovenské elektrárne a.s., závod Elektrárne Vojany",coal,0.0,192959.3699999997,14650.63421454581,4856.114377626903,146190.88562237308,757.6252224619789
